index,category,platform,date,year,week,id_project,project_name,start_price,end_price,performance,score
1859,General,polygon-ecosystem,2023-07-01 21:02:54,2023,25,4696,Curve DAO Token,0.666077,0.772949,0.1604499179524288,64.93
1860,General,polygon-ecosystem,2023-07-08 21:03:27,2023,26,4696,Curve DAO Token,0.772949,0.768761,-0.005418209998331,65.62
1861,General,polygon-ecosystem,2023-07-15 21:03:49,2023,27,4696,Curve DAO Token,0.768761,0.820153,0.0668504255548863,65.32
1862,General,polygon-ecosystem,2023-07-22 21:03:17,2023,28,4696,Curve DAO Token,0.820153,0.760931,-0.0722084781741943,65.69
1863,General,polygon-ecosystem,2023-07-29 21:05:01,2023,29,4696,Curve DAO Token,0.760931,0.736309,-0.0323577302015557,56.96
1864,General,polygon-ecosystem,2023-08-05 21:02:15,2023,30,4696,Curve DAO Token,0.736309,0.618983,-0.1593434278271758,65.0
1865,General,polygon-ecosystem,2023-08-12 21:03:06,2023,31,4696,Curve DAO Token,0.618983,0.580951,-0.0614427213671457,56.08
1866,General,polygon-ecosystem,2023-08-19 21:03:11,2023,32,4696,Curve DAO Token,0.580951,0.500675,-0.1381803284614365,64.31
1867,General,polygon-ecosystem,2023-08-26 21:03:13,2023,33,4696,Curve DAO Token,0.500675,0.451475,-0.0982673390922254,59.32
1868,General,polygon-ecosystem,2023-09-02 21:03:33,2023,34,4696,Curve DAO Token,0.451475,0.436375,-0.033445927238496,63.42
1869,General,polygon-ecosystem,2023-09-09 21:03:02,2023,35,4696,Curve DAO Token,0.436375,0.442766,0.0146456602692637,59.72
1870,General,polygon-ecosystem,2023-09-16 21:02:57,2023,36,4696,Curve DAO Token,0.442766,0.436488,-0.0141790471716437,63.99
1871,General,polygon-ecosystem,2023-09-23 21:03:15,2023,37,4696,Curve DAO Token,0.436488,0.474632,0.0873884276314583,63.76
1872,General,polygon-ecosystem,2023-09-30 21:02:48,2023,38,4696,Curve DAO Token,0.474632,0.524567,0.1052078241669335,64.23
1873,General,polygon-ecosystem,2023-10-07 21:02:49,2023,39,4696,Curve DAO Token,0.524567,0.470178,-0.1036836095293833,64.53
1874,General,polygon-ecosystem,2023-10-14 21:02:49,2023,40,4696,Curve DAO Token,0.470178,0.441078,-0.0618914538749153,63.46
1875,General,polygon-ecosystem,2023-10-21 21:02:52,2023,41,4696,Curve DAO Token,0.441078,0.43917,-0.004325765510862,63.97
1876,General,polygon-ecosystem,2023-10-28 21:02:49,2023,42,4696,Curve DAO Token,0.43917,0.482446,0.0985404285356467,64.23
1877,General,polygon-ecosystem,2023-11-04 21:03:07,2023,43,4696,Curve DAO Token,0.482446,0.546574,0.1329226483378451,60.47
1878,General,polygon-ecosystem,2023-11-11 21:02:56,2023,44,4696,Curve DAO Token,0.546574,0.631547,0.1554647678082015,61.14
1879,General,polygon-ecosystem,2023-11-18 21:02:40,2023,45,4696,Curve DAO Token,0.631547,0.560428,-0.1126107795619327,61.59
1880,General,polygon-ecosystem,2023-11-25 21:02:50,2023,46,4696,Curve DAO Token,0.560428,0.596324,0.064051046700022,60.02
1881,General,polygon-ecosystem,2023-12-02 21:04:28,2023,47,4696,Curve DAO Token,0.596324,0.602725,0.010734097571119,60.88
1882,General,polygon-ecosystem,2023-12-09 21:03:15,2023,48,4696,Curve DAO Token,0.602725,0.674175,0.118544941723008,49.61
1883,General,polygon-ecosystem,2023-12-16 21:03:29,2023,49,4696,Curve DAO Token,0.674175,0.638371,-0.0531078725850112,50.25
1884,General,polygon-ecosystem,2023-12-23 21:03:38,2023,50,4696,Curve DAO Token,0.638371,0.619387,-0.0297381929943559,60.05
1885,General,polygon-ecosystem,2023-12-30 21:03:47,2023,51,4696,Curve DAO Token,0.619387,0.622368,0.0048128230008056,51.34
1886,General,polygon-ecosystem,2023-02-18 22:03:07,2023,6,1028,NEXO,0.716084,0.750771,0.0484398478390802,56.86
1887,General,polygon-ecosystem,2023-02-25 22:03:38,2023,7,1028,NEXO,0.750771,0.696375,-0.0724535177837183,57.7
1888,General,polygon-ecosystem,2023-03-04 22:03:45,2023,8,1028,NEXO,0.696375,0.65303,-0.0622437623406928,55.68
1889,General,polygon-ecosystem,2023-03-11 22:03:34,2023,9,1028,NEXO,0.65303,0.577768,-0.1152504479120408,56.53
1890,General,polygon-ecosystem,2023-03-18 22:03:35,2023,10,1028,NEXO,0.577768,0.654774,0.1332818709239695,56.29
1891,General,polygon-ecosystem,2023-03-25 22:03:49,2023,11,1028,NEXO,0.654774,0.749009,0.1439198868617264,60.55
1892,General,polygon-ecosystem,2023-04-01 23:03:02,2023,12,1028,NEXO,0.749009,0.679651,-0.092599688388257,60.87
1893,General,polygon-ecosystem,2023-04-08 23:03:25,2023,13,1028,NEXO,0.679651,0.653415,-0.0386021649346503,60.84
